gi	idone	id	ref.prot
16329170	16331187	slr1935	NP_441915.1
16329170	16331188	sll1854	NP_441916.1
16329170	16331189	sll1853	NP_441917.1
16329170	16331190	sll1852	NP_441918.1
16329170	16331191	sll1851	NP_441919.1
16329170	16331192	slr1936	NP_441920.1
16329170	16331193	slr1937	NP_441921.1
16329170	16331194	sll1849	NP_441922.1
16329170	16331195	slr1938	NP_441923.1
16329170	16331196	sll1848	NP_441924.1
16329170	16331197	slr1939	NP_441925.1
16329170	16331198	slr1940	NP_441926.1
16329170	16331199	ssr3300	NP_441927.1
16329170	16331200	sll1845	NP_441928.1
16329170	16331201	slr1942	NP_441929.1
16329170	16331202	ssr3304	NP_441930.1
16329170	16331203	slr1943	NP_441931.1
16329170	16331204	slr1944	NP_441932.1
16329170	16331205	slr1945	NP_441933.1
16329170	16331206	ssr3307	NP_441934.1
16329170	16331207	slr1946	NP_441935.1
16329170	16331208	sll1841	NP_441936.1
16329170	16331209	slr1949	NP_441937.1
16329170	16331210	slr1950	NP_441938.1
16329170	16331211	slr1951	NP_441939.1
16329170	16331212	slr0989	NP_441940.1
16329170	16331213	slr0990	NP_441941.1
16329170	16331214	slr0992	NP_441942.1
16329170	16331215	slr0993	NP_441943.1
16329170	16331216	sll0947	NP_441944.1
16329170	16331217	slr0994	NP_441945.1
16329170	16331218	ssl1807	NP_441946.1
16329170	16331219	sll0945	NP_441947.1
16329170	16331220	sll0944	NP_441948.1
16329170	16331221	slr0320	NP_441949.1
16329170	16331222	sll0306	NP_441950.1
16329170	16331223	slr0321	NP_441951.1
16329170	16331224	slr0322	NP_441952.1
16329170	16331225	slr0323	NP_441953.1
16329170	16331226	slr0324	NP_441954.1
16329170	16331227	slr0325	NP_441955.1
16329170	16331228	sll0301	NP_441956.1
16329170	16331229	sll0300	NP_441957.1
16329170	16331230	slr0326	NP_441958.1
16329170	16331231	slr0327	NP_441959.1
16329170	16331232	slr0328	NP_441960.1
16329170	16331233	slr0329	NP_441961.1
16329170	16331234	sll0298	NP_441962.1
16329170	16331235	sll0297	NP_441963.1
16329170	16331236	sll0296	NP_441964.1
16329170	16331237	ssl0564	NP_441965.1
16329170	16331238	ssl0563	NP_441966.1
16329170	16331239	slr0331	NP_441967.1
16329170	16331240	slr0333	NP_441968.1
16329170	16331241	slr0334	NP_441969.1
16329170	16331242	ssr0536	NP_441970.1
16329170	16331243	sll0295	NP_441971.1
16329170	16331244	slr0335	NP_441972.1
16329170	16331245	slr0337	NP_441973.1
16329170	16331246	sll0294	NP_441974.1
16329170	16331247	sll0293	NP_441975.1
16329170	16331248	slr0338	NP_441976.1
16329170	16331249	slr0168	NP_441977.1
16329170	16331250	slr0169	NP_441978.1
16329170	16331251	slr0171	NP_441979.1
16329170	16331252	slr0172	NP_441980.1
16329170	16331253	sll0177	NP_441981.1
16329170	16331254	sll0176	NP_441982.1
16329170	16331255	ssl0312	NP_441983.1
16329170	16331256	sll0175	NP_441984.1
16329170	16331257	sll0174	NP_441985.1
16329170	16331258	sll0173	NP_441986.1
16329170	16331259	sll0172	NP_441987.1
16329170	16331260	sll0171	NP_441988.1
16329170	16331261	sll0170	NP_441989.1
16329170	16331262	sll0169	NP_441990.1
16329170	16331263	sll0168	NP_441991.1
16329170	16331264	sll0167	NP_441992.1
16329170	16331265	sll0166	NP_441993.1
16329170	16331266	sll0163	NP_441994.1
16329170	16331267	sll0162	NP_441995.1
16329170	16331268	slr0179	NP_441996.1
16329170	16331269	slr0180	NP_441997.1
16329170	16331270	sll0161	NP_441998.1
16329170	16331271	ssl0296	NP_441999.1
16329170	16331273	ssl0294	NP_442001.1
16329170	16331274	sll0160	NP_442002.1
16329170	16331275	sll0158	NP_442003.1
16329170	16331276	sll0157	NP_442004.1
16329170	16331277	sll0156	NP_442005.1
16329170	16331278	slr0184	NP_442006.1
16329170	16331279	slr0185	NP_442007.1
16329170	16331280	sll0154	NP_442008.1
16329170	16331281	slr0186	NP_442009.1
16329170	16331282	slr0359	NP_442010.1
16329170	16331283	slr0360	NP_442011.1
16329170	16331284	slr0361	NP_442012.1
16329170	16331285	slr0362	NP_442013.1
16329170	16331286	sll0350	NP_442014.1
16329170	16331287	sml0001	NP_442015.1
16329170	16331288	slr0363	NP_442016.1
16329170	16331289	slr0364	NP_442017.1
16329170	16331290	slr0366	NP_442018.1
16329170	16331291	slr0369	NP_442019.1
16329170	16331292	slr0370	NP_442020.1
16329170	16331293	sll0337	NP_442021.1
16329170	16331294	sll0336	NP_442022.1
16329170	16331295	sll0335	NP_442023.1
16329170	16331296	slr0373	NP_442024.1
16329170	16331297	slr0374	NP_442025.1
16329170	16331298	slr0376	NP_442026.1
16329170	16331299	slr0377	NP_442027.1
16329170	16331300	slr0378	NP_442028.1
16329170	16331301	slr0379	NP_442029.1
16329170	16331302	slr0380	NP_442030.1
16329170	16331303	slr0381	NP_442031.1
16329170	16331304	sll0330	NP_442032.1
16329170	16331305	slr0383	NP_442033.1
16329170	16331306	slr0384	NP_442034.1
16329170	16331307	sll0329	NP_442035.1
16329170	16331308	sll0328	NP_442036.1
16329170	16331309	sll0327	NP_442037.1
16329170	16331310	slr0386	NP_442038.1
16329170	16331311	slr0387	NP_442039.1
16329170	16331312	slr0388	NP_442040.1
16329170	16331313	slr0769	NP_442041.1
16329170	16331314	slr0770	NP_442042.1
16329170	16331315	slr0771	NP_442043.1
16329170	16331316	slr0772	NP_442044.1
16329170	16331317	slr0773	NP_442045.1
16329170	16331318	sll0772	NP_442046.1
16329170	16331319	sll0771	NP_442047.1
16329170	16331320	slr0774	NP_442048.1
16329170	16331321	slr0775	NP_442049.1
16329170	16331322	slr0776	NP_442050.1
16329170	16331323	sll0767	NP_442051.1
16329170	16331324	ssl1426	NP_442052.1
16329170	16331325	sll0766	NP_442053.1
16329170	16331326	sll0765	NP_442054.1
16329170	16331327	sll0764	NP_442055.1
16329170	16331328	sll0763	NP_442056.1
16329170	16331329	sll0762	NP_442057.1
16329170	16331330	sll0761	NP_442058.1
16329170	16331331	sll0760	NP_442059.1
16329170	16331332	sll0759	NP_442060.1
16329170	16331333	slr0779	NP_442061.1
16329170	16331334	sll0757	NP_442062.1
16329170	16331335	smr0001	NP_442063.1
16329170	16331336	slr0780	NP_442064.1
16329170	16331337	sll0756	NP_442065.1
16329170	16331339	sll0754	NP_442067.1
16329170	16331340	ssl1417	NP_442068.1
16329170	16331341	sll0753	NP_442069.1
16329170	16331342	sll0752	NP_442070.1
16329170	16331343	sll0751	NP_442071.1
16329170	16331344	slr0782	NP_442072.1
16329170	16331345	sll0750	NP_442073.1
16329170	16331346	sll0749	NP_442074.1
16329170	16331347	slr0783	NP_442075.1
16329170	16331348	slr0784	NP_442076.1
16329170	16331349	slr0341	NP_442077.1
16329170	16331350	sll0325	NP_442078.1
16329170	16331351	slr0342	NP_442079.1
16329170	16331352	slr0343	NP_442080.1
16329170	16331353	slr0344	NP_442081.1
16329170	16331354	slr0345	NP_442082.1
16329170	16331355	slr0346	NP_442083.1
16329170	16331356	sll0322	NP_442084.1
16329170	16331357	sll0321	NP_442085.1
16329170	16331358	slr0347	NP_442086.1
16329170	16331359	sll0320	NP_442087.1
16329170	16331360	sll0319	NP_442088.1
16329170	16331361	slr0348	NP_442089.1
16329170	16331362	sll0318	NP_442090.1
16329170	16331363	slr0350	NP_442091.1
16329170	16331364	slr0351	NP_442092.1
16329170	16331365	sll0317	NP_442093.1
16329170	16331366	slr0352	NP_442094.1
16329170	16331367	sll0315	NP_442095.1
16329170	16331368	slr0353	NP_442096.1
16329170	16331369	sll0314	NP_442097.1
16329170	16331370	slr0354	NP_442098.1
16329170	16331371	ssl0601	NP_442099.1
16329170	16331372	slr0355	NP_442100.1
16329170	16331373	slr0356	NP_442101.1
16329170	16331374	sll0312	NP_442102.1
16329170	16331375	slr0357	NP_442103.1
16329170	16331376	slr0358	NP_442104.1
16329170	16331377	sll0310	NP_442105.1
16329170	16331378	sll0309	NP_442106.1
16329170	16331379	sll0024	NP_442107.1
16329170	16331380	sll0023	NP_442108.1
16329170	16331381	sll0022	NP_442109.1
16329170	16331382	slr0001	NP_442110.1
16329170	16331383	sll0021	NP_442111.1
16329170	16331384	sll0020	NP_442112.1
16329170	16331385	sll0019	NP_442113.1
16329170	16331386	sll0018	NP_442114.1
16329170	16331388	sll0016	NP_442116.1
16329170	16331389	slr0006	NP_442117.1
16329170	16331390	slr0007	NP_442118.1
16329170	16331391	slr0008	NP_442119.1
16329170	16331392	slr0009	NP_442120.1
16329170	16331393	slr0011	NP_442121.1
16329170	16331394	slr0012	NP_442122.1
16329170	16331395	slr0013	NP_442123.1
16329170	16331396	slr0014	NP_442124.1
16329170	16331397	sll0012	NP_442125.1
16329170	16331398	slr0015	NP_442126.1
16329170	16331399	ssl0020	NP_442127.1
16329170	16331400	slr0016	NP_442128.1
16329170	16331401	slr0017	NP_442129.1
16329170	16331402	slr0018	NP_442130.1
16329170	16331403	sll0010	NP_442131.1
16329170	16331404	slr0019	NP_442132.1
16329170	16331405	sll0008	NP_442133.1
16329170	16331406	sll0007	NP_442134.1
16329170	16331407	sll0006	NP_442135.1
16329170	16331408	sll0005	NP_442136.1
16329170	16331409	slr0020	NP_442137.1
16329170	16331410	slr0021	NP_442138.1
16329170	16331411	sll0002	NP_442139.1
16329170	16331412	slr0213	NP_442140.1
16329170	16331413	slr0214	NP_442141.1
16329170	16331414	sll0210	NP_442142.1
16329170	16331415	slr0216	NP_442143.1
16329170	16331416	slr0217	NP_442144.1
16329170	16331417	ssr0349	NP_442145.1
16329170	16331418	sll0209	NP_442146.1
16329170	16331419	sll0208	NP_442147.1
16329170	16331420	sll0207	NP_442148.1
16329170	16331421	slr0220	NP_442149.1
16329170	16331422	sll0205	NP_442150.1
16329170	16331423	sll0204	NP_442151.1
16329170	16331424	slr0222	NP_442152.1
16329170	16331425	sll0202	NP_442153.1
16329170	16331426	slr0224	NP_442154.1
16329170	16331427	sll0201	NP_442155.1
16329170	16331428	sll0200	NP_442156.1
16329170	16331429	sll0199	NP_442157.1
16329170	16331430	slr0226	NP_442158.1
16329170	16331431	sll0198	NP_442159.1
16329170	16331432	slr0228	NP_442160.1
16329170	16331433	sll0195	NP_442161.1
16329170	16331434	sll0194	NP_442162.1
16329170	16331435	slr0229	NP_442163.1
16329170	16331436	slr0230	NP_442164.1
16329170	16331437	slr0231	NP_442165.1
16329170	16331438	sll0192	NP_442166.1
16329170	16331439	slr0232	NP_442167.1
16329170	16331440	slr0233	NP_442168.1
16329170	16331441	sll0191	NP_442169.1
16329170	16331442	sll0416	NP_442170.1
16329170	16331443	sll0415	NP_442171.1
16329170	16331444	sll0414	NP_442172.1
16329170	16331445	slr0431	NP_442173.1
16329170	16331446	ssl0788	NP_442174.1
16329170	16331447	ssl0787	NP_442175.1
16329170	16331448	sll0413	NP_442176.1
16329170	16331449	sll0412	NP_442177.1
16329170	16331450	sll0410	NP_442178.1
16329170	16331451	sll0409	NP_442179.1
16329170	16331452	sll0408	NP_442180.1
16329170	16331453	slr0434	NP_442181.1
16329170	16331454	slr0435	NP_442182.1
16329170	16331455	slr0436	NP_442183.1
16329170	16331456	sll0406	NP_442184.1
16329170	16331457	sll0405	NP_442185.1
16329170	16331458	sll0404	NP_442186.1
16329170	16331459	slr0438	NP_442187.1
16329170	16331460	sll0403	NP_442188.1
16329170	16331461	slr0439	NP_442189.1
16329170	16331462	ssl0769	NP_442190.1
16329170	16331463	sll0402	NP_442191.1
16329170	16331464	sll0401	NP_442192.1
16329170	16331465	sll0400	NP_442193.1
16329170	16331466	slr0440	NP_442194.1
16329170	16331467	slr0049	NP_442195.1
16329170	16331468	ssr0102	NP_442196.1
16329170	16331469	slr0050	NP_442197.1
16329170	16331470	sll0072	NP_442198.1
16329170	16331471	sll0071	NP_442199.1
16329170	16331472	sll0070	NP_442200.1
16329170	16331473	slr0051	NP_442201.1
16329170	16331474	sll0069	NP_442202.1
16329170	16331475	sll0068	NP_442203.1
16329170	16331476	sll0067	NP_442204.1
16329170	16331477	sll0066	NP_442205.1
16329170	16331478	sll0065	NP_442206.1
16329170	16331479	ssr0109	NP_442207.1
16329170	16331480	slr0053	NP_442208.1
16329170	16331481	slr0054	NP_442209.1
16329170	16331482	slr0055	NP_442210.1
16329170	16331483	slr0056	NP_442211.1
16329170	16331484	sll0064	NP_442212.1
16329170	16331485	sll0063	NP_442213.1
16329170	16331486	sll0062	NP_442214.1
16329170	16331487	slr0058	NP_442215.1
16329170	16331488	slr0059	NP_442216.1
16329170	16331489	slr0060	NP_442217.1
16329170	16331490	slr0061	NP_442218.1
16329170	16331491	sll0060	NP_442219.1
16329170	16331492	sll0058	NP_442220.1
16329170	16331493	sll0057	NP_442221.1
16329170	16331494	slr0063	NP_442222.1
16329170	16331495	slr0064	NP_442223.1
16329170	16331496	slr0065	NP_442224.1
16329170	16331497	slr0066	NP_442225.1
16329170	16331498	sll0055	NP_442226.1
16329170	16331499	slr0067	NP_442227.1
16329170	16331500	sll0053	NP_442228.1
16329170	16331501	slr0069	NP_442229.1
16329170	16331502	sll0051	NP_442230.1
16329170	16331503	slr0070	NP_442231.1
16329170	16331504	slr0467	NP_442232.1
16329170	16331505	slr0468	NP_442233.1
16329170	16331506	slr0469	NP_442234.1
16329170	16331507	sll0462	NP_442235.1
16329170	16331508	sll0461	NP_442236.1
16329170	16331509	slr0473	NP_442237.1
16329170	16331510	slr0474	NP_442238.1
16329170	16331511	sll0459	NP_442239.1
16329170	16331512	slr0476	NP_442240.1
16329170	16331513	sml0002	NP_442241.1
16329170	16331514	slr0477	NP_442242.1
16329170	16331515	slr0479	NP_442243.1
16329170	16331516	slr0480	NP_442244.1
16329170	16331517	slr0482	NP_442245.1
16329170	16331518	slr0483	NP_442246.1
16329170	16331519	slr0484	NP_442247.1
16329170	16331520	slr0487	NP_442248.1
16329170	16331521	slr0488	NP_442249.1
16329170	16331522	slr0489	NP_442250.1
16329170	16331523	slr0491	NP_442251.1
16329170	16331524	slr0492	NP_442252.1
16329170	16331525	slr0493	NP_442253.1
16329170	16331526	sll0456	NP_442254.1
16329170	16331527	sll0455	NP_442255.1
16329170	16331528	slr0495	NP_442256.1
16329170	16331529	slr0496	NP_442257.1
16329170	16331530	sll0454	NP_442258.1
16329170	16331531	sll0691	NP_442259.1
16329170	16331532	sll0690	NP_442260.1
16329170	16331533	ssl1300	NP_442261.1
16329170	16331534	sll0689	NP_442262.1
16329170	16331535	sll0688	NP_442263.1
16329170	16331536	sll0687	NP_442264.1
16329170	16331537	sll0686	NP_442265.1
16329170	16331538	sll0685	NP_442266.1
16329170	16331539	sll0684	NP_442267.1
16329170	16331540	sll0683	NP_442268.1
16329170	16331541	sll0682	NP_442269.1
16329170	16331542	sll0681	NP_442270.1
16329170	16331543	sll0680	NP_442271.1
16329170	16331544	sll0679	NP_442272.1
16329170	16331545	slr0719	NP_442273.1
16329170	16331546	slr0628	NP_442274.1
16329170	16331547	sll0617	NP_442275.1
16329170	16331548	slr0630	NP_442276.1
16329170	16331549	sll0616	NP_442277.1
16329170	16331550	sll0615	NP_442278.1
16329170	16331551	sll0614	NP_442279.1
16329170	16331552	sll0613	NP_442280.1
16329170	16331553	slr0633	NP_442281.1
16329170	16331554	slr0634	NP_442282.1
16329170	16331555	slr0635	NP_442283.1
16329170	16331556	sll0611	NP_442284.1
16329170	16331557	slr0636	NP_442285.1
16329170	16331558	slr0637	NP_442286.1
16329170	16331559	slr0638	NP_442287.1
16329170	16331560	slr0639	NP_442288.1
16329170	16331561	slr0640	NP_442289.1
16329170	16331562	sll0609	NP_442290.1
16329170	16331563	sll0608	NP_442291.1
16329170	16331564	slr0642	NP_442292.1
16329170	16331565	slr0643	NP_442293.1
16329170	16331566	sll0606	NP_442294.1
16329170	16331567	slr0644	NP_442295.1
16329170	16331568	sll0603	NP_442296.1
16329170	16331569	sll0602	NP_442297.1
16329170	16331570	slr0645	NP_442298.1
16329170	16331571	slr0646	NP_442299.1
16329170	16331572	sll0601	NP_442300.1
16329170	16331573	slr0649	NP_442301.1
16329170	16331574	slr0650	NP_442302.1
16329170	16331575	sll0398	NP_442303.1
16329170	16331576	sll0397	NP_442304.1
16329170	16331577	sll0396	NP_442305.1
16329170	16331578	sll0395	NP_442306.1
16329170	16331579	sll0394	NP_442307.1
16329170	16331580	slr0415	NP_442308.1
16329170	16331581	slr0416	NP_442309.1
16329170	16331582	slr0417	NP_442310.1
16329170	16331583	slr0418	NP_442311.1
16329170	16331584	sll0385	NP_442312.1
16329170	16331585	sll0384	NP_442313.1
16329170	16331586	sll0383	NP_442314.1
16329170	16331587	sll0382	NP_442315.1
16329170	16331588	sll0381	NP_442316.1
16329170	16331589	ssr0692	NP_442317.1
16329170	16331590	ssl0750	NP_442318.1
16329170	16331591	ssr0693	NP_442319.1
16329170	16331592	sll0380	NP_442320.1
16329170	16331593	sll0379	NP_442321.1
16329170	16331594	slr0420	NP_442322.1
16329170	16331595	slr0421	NP_442323.1
16329170	16331596	sll0378	NP_442324.1
16329170	16331597	sll0377	NP_442325.1
16329170	16331598	sll0376	NP_442326.1
16329170	16331599	slr0423	NP_442327.1
16329170	16331600	sll0374	NP_442328.1
16329170	16331601	sll0373	NP_442329.1
16329170	16331602	sll0372	NP_442330.1
16329170	16331603	ssl0738	NP_442331.1
16329170	16331604	sll0371	NP_442332.1
16329170	16331606	sll0369	NP_442334.1
16329170	16331607	sll0368	NP_442335.1
16329170	16331608	slr0426	NP_442336.1
16329170	16331609	slr0427	NP_442337.1
16329170	16331610	sll0189	NP_442338.1
16329170	16331611	sll0188	NP_442339.1
16329170	16331612	slr0191	NP_442340.1
16329170	16331613	slr0192	NP_442341.1
16329170	16331614	slr0193	NP_442342.1
16329170	16331615	slr0194	NP_442343.1
16329170	16331616	slr0195	NP_442344.1
16329170	16331617	slr0196	NP_442345.1
16329170	16331618	slr0197	NP_442346.1
16329170	16331619	sll0185	NP_442347.1
16329170	16331620	slr0199	NP_442348.1
16329170	16331621	sll0184	NP_442349.1
16329170	16331622	slr0201	NP_442350.1
16329170	16331623	ssl0353	NP_442351.1
16329170	16331624	sll0183	NP_442352.1
16329170	16331625	ssl0352	NP_442353.1
16329170	16331626	sll0182	NP_442354.1
16329170	16331627	sll0181	NP_442355.1
16329170	16331628	ssl0350	NP_442356.1
16329170	16331629	sll0180	NP_442357.1
16329170	16331630	slr0204	NP_442358.1
16329170	16331631	sll0179	NP_442359.1
16329170	16331632	slr0207	NP_442360.1
16329170	16331633	slr0208	NP_442361.1
16329170	16331634	ssr0330	NP_442362.1
16329170	16331635	slr0209	NP_442363.1
16329170	16331636	slr0210	NP_442364.1
16329170	16331637	ssr0332	NP_442365.1
16329170	16331638	slr0211	NP_442366.1
16329170	16331639	ssl0331	NP_442367.1
16329170	16331640	slr0212	NP_442368.1
16329170	16331641	ssr0336	NP_442369.1
16329170	16331642	sll0178	NP_442370.1
16329170	16331643	sll0888	NP_442371.1
16329170	16331644	ssr1513	NP_442372.1
16329170	16331645	sll0887	NP_442373.1
16329170	16331646	sll0886	NP_442374.1
16329170	16331647	slr0895	NP_442375.1
16329170	16331648	slr0896	NP_442376.1
16329170	16331649	slr0897	NP_442377.1
16329170	16331650	slr0898	NP_442378.1
16329170	16331651	slr0899	NP_442379.1
16329170	16331652	slr0900	NP_442380.1
16329170	16331653	slr0901	NP_442381.1
16329170	16331654	slr0902	NP_442382.1
16329170	16331655	ssr1527	NP_442383.1
16329170	16331656	slr0903	NP_442384.1
16329170	16331657	ssr1528	NP_442385.1
16329170	16331658	slr0904	NP_442386.1
16329170	16331659	slr0905	NP_442387.1
16329170	16331660	slr0906	NP_442388.1
16329170	16331661	slr0907	NP_442389.1
16329170	16331662	slr0909	NP_442390.1
16329170	16331663	slr0912	NP_442391.1
16329170	16331664	slr0913	NP_442392.1
16329170	16331665	slr0914	NP_442393.1
16329170	16331666	slr0915	NP_442394.1
16329170	16331668	slr0918	NP_442396.1
16329170	16331669	slr0919	NP_442397.1
16329170	16331670	slr0920	NP_442398.1
16329170	16331671	sll0892	NP_442399.1
16329170	16331672	sll0891	NP_442400.1
16329170	16331673	ssl1690	NP_442401.1
16329170	16331674	slr0921	NP_442402.1
16329170	16331675	slr0922	NP_442403.1
16329170	16331676	slr0923	NP_442404.1
16329170	16331677	slr0924	NP_442405.1
16329170	16331678	slr0559	NP_442406.1
16329170	16331679	sll0556	NP_442407.1
16329170	16331681	sll0554	NP_442409.1
16329170	16331682	sll0553	NP_442410.1
16329170	16331683	sll0552	NP_442411.1
16329170	16331684	slr0565	NP_442412.1
16329170	16331685	sll0550	NP_442413.1
16329170	16331686	sll0549	NP_442414.1
16329170	16331687	slr0569	NP_442415.1
16329170	16331688	sll0547	NP_442416.1
16329170	16331689	sll0546	NP_442417.1
16329170	16331690	sll0545	NP_442418.1
16329170	16331691	sll0544	NP_442419.1
16329170	16331692	slr0572	NP_442420.1
16329170	16331693	sll0543	NP_442421.1
16329170	16331694	ssl1046	NP_442422.1
16329170	16331695	slr0573	NP_442423.1
16329170	16331696	sgl0001	NP_442424.1
16329170	16331697	ssl1045	NP_442425.1
16329170	16331698	slr0574	NP_442426.1
16329170	16331699	slr0575	NP_442427.1
16329170	16331700	sll0542	NP_442428.1
16329170	16331701	slr0579	NP_442429.1
16329170	16331702	sll0541	NP_442430.1
16329170	16331703	slr0580	NP_442431.1
16329170	16331704	slr0581	NP_442432.1
16329170	16331705	slr0582	NP_442433.1
16329170	16331706	sll0540	NP_442434.1
16329170	16331707	sll0539	NP_442435.1
16329170	16331708	slr0583	NP_442436.1
16329170	16331709	slr0825	NP_442437.1
16329170	16331710	ssr1398	NP_442438.1
16329170	16331711	ssr1399	NP_442439.1
16329170	16331712	slr0827	NP_442440.1
16329170	16331713	slr0829	NP_442441.1
16329170	16331714	sll0834	NP_442442.1
16329170	16331715	sll0833	NP_442443.1
16329170	16331716	sll0832	NP_442444.1
16329170	16331717	ssr1407	NP_442445.1
16329170	16331718	slr0833	NP_442446.1
16329170	16331719	slr0835	NP_442447.1
16329170	16331720	slr0836	NP_442448.1
16329170	16331721	ssl1552	NP_442449.1
16329170	16331722	sll0830	NP_442450.1
16329170	16331723	slr0838	NP_442451.1
16329170	16331724	sll0829	NP_442452.1
16329170	16331725	slr0839	NP_442453.1
16329170	16331726	sll0828	NP_442454.1
16329170	16331727	sll0827	NP_442455.1
16329170	16331728	slr0841	NP_442456.1
16329170	16331729	slr0842	NP_442457.1
16329170	16331730	sll0825	NP_442458.1
16329170	16331731	ssr1425	NP_442459.1
16329170	16331732	slr0844	NP_442460.1
16329170	16331733	ssl1533	NP_442461.1
16329170	16331734	slr0845	NP_442462.1
16329170	16331735	sll0823	NP_442463.1
16329170	16331736	sll0822	NP_442464.1
16329170	16331737	slr0846	NP_442465.1
16329170	16331738	sll0821	NP_442466.1
16329170	16331739	slr0847	NP_442467.1
16329170	16331740	slr0848	NP_442468.1
16329170	16331741	slr0072	NP_442469.1
16329170	16331742	slr0073	NP_442470.1
16329170	16331743	sll0088	NP_442471.1
16329170	16331744	slr0074	NP_442472.1
16329170	16331745	slr0075	NP_442473.1
16329170	16331746	slr0076	NP_442474.1
16329170	16331747	slr0077	NP_442475.1
16329170	16331748	sll0086	NP_442476.1
16329170	16331749	sll0085	NP_442477.1
16329170	16331750	sll0084	NP_442478.1
16329170	16331751	sll0083	NP_442479.1
16329170	16331752	slr0078	NP_442480.1
16329170	16331753	slr0079	NP_442481.1
16329170	16331754	sll0082	NP_442482.1
16329170	16331755	slr0080	NP_442483.1
16329170	16331756	slr0081	NP_442484.1
16329170	16331757	slr0082	NP_442485.1
16329170	16331758	slr0083	NP_442486.1
16329170	16331759	sll0080	NP_442487.1
16329170	16331760	slr0084	NP_442488.1
16329170	16331761	sll0078	NP_442489.1
16329170	16331762	slr0086	NP_442490.1
16329170	16331763	slr0088	NP_442491.1
16329170	16331764	slr0089	NP_442492.1
16329170	16331765	slr0090	NP_442493.1
16329170	16331766	slr0091	NP_442494.1
16329170	16331767	slr0092	NP_442495.1
16329170	16331768	slr0093	NP_442496.1
16329170	16331769	slr0095	NP_442497.1
16329170	16331770	slr0096	NP_442498.1
16329170	16331771	slr0498	NP_442499.1
16329170	16331772	sll0489	NP_442500.1
16329170	16331773	slr0500	NP_442501.1
16329170	16331774	sll0488	NP_442502.1
16329170	16331775	sll0487	NP_442503.1
16329170	16331776	sll0486	NP_442504.1
16329170	16331777	sll0485	NP_442505.1
16329170	16331778	sll0484	NP_442506.1
16329170	16331779	slr0502	NP_442507.1
16329170	16331780	slr0503	NP_442508.1
16329170	16331781	slr0505	NP_442509.1
16329170	16331782	slr0506	NP_442510.1
16329170	16331783	sll0482	NP_442511.1
16329170	16331784	sll0481	NP_442512.1
16329170	16331785	sll0480	NP_442513.1
16329170	16331786	slr0509	NP_442514.1
16329170	16331787	slr0510	NP_442515.1
16329170	16331788	ssr0871	NP_442516.1
16329170	16331789	slr0511	NP_442517.1
16329170	16331790	sll0479	NP_442518.1
16329170	16331791	sll0478	NP_442519.1
16329170	16331792	sll0477	NP_442520.1
16329170	16331793	slr0513	NP_442521.1
16329170	16331794	slr0514	NP_442522.1
16329170	16331795	slr0516	NP_442523.1
16329170	16331796	sll0474	NP_442524.1
16329170	16331797	sll0473	NP_442525.1
16329170	16331798	slr0517	NP_442526.1
16329170	16331799	slr0518	NP_442527.1
16329170	16331800	slr0519	NP_442528.1
16329170	16331801	slr0520	NP_442529.1
16329170	16331802	slr0521	NP_442530.1
16329170	16331803	slr0522	NP_442531.1
16329170	16331804	sll0471	NP_442532.1
16329170	16331805	sll0470	NP_442533.1
16329170	16331806	sll0469	NP_442534.1
16329170	16331807	slr0523	NP_442535.1
16329170	16331808	sll0467	NP_442536.1
16329170	16331809	sll0597	NP_442537.1
16329170	16331810	sll0596	NP_442538.1
16329170	16331811	sll0595	NP_442539.1
16329170	16331812	sll0594	NP_442540.1
16329170	16331813	sll0593	NP_442541.1
16329170	16331814	slr0615	NP_442542.1
16329170	16331815	slr0616	NP_442543.1
16329170	16331816	ssr1038	NP_442544.1
16329170	16331817	slr0617	NP_442545.1
16329170	16331818	sll0590	NP_442546.1
16329170	16331819	slr0618	NP_442547.1
16329170	16331820	slr0619	NP_442548.1
16329170	16331821	ssr1041	NP_442549.1
16329170	16331822	sll0588	NP_442550.1
16329170	16331823	sll0587	NP_442551.1
16329170	16331824	sll0586	NP_442552.1
16329170	16331825	slr0623	NP_442553.1
16329170	16331826	sll0585	NP_442554.1
16329170	16331827	sll0584	NP_442555.1
16329170	16331828	slr0624	NP_442556.1
16329170	16331829	slr0625	NP_442557.1
16329170	16331830	sll0109	NP_442558.1
16329170	16331831	slr0626	NP_442559.1
16329170	16331832	slr0099	NP_442560.1
16329170	16331833	sll0108	NP_442561.1
16329170	16331834	sll0107	NP_442562.1
16329170	16331835	slr0103	NP_442563.1
16329170	16331836	slr0104	NP_442564.1
16329170	16331837	sll0103	NP_442565.1
16329170	16331838	sll0102	NP_442566.1
16329170	16331839	slr0105	NP_442567.1
16329170	16331840	slr0106	NP_442568.1
16329170	16331841	sll0101	NP_442569.1
16329170	16331842	sll0100	NP_442570.1
16329170	16331843	sll0099	NP_442571.1
16329170	16331844	sll0098	NP_442572.1
16329170	16331845	slr0108	NP_442573.1
16329170	16331846	slr0109	NP_442574.1
16329170	16331847	sll0096	NP_442575.1
16329170	16331848	sll0095	NP_442576.1
16329170	16331849	sll0094	NP_442577.1
16329170	16331850	slr0110	NP_442578.1
16329170	16331851	slr0111	NP_442579.1
16329170	16331852	slr0112	NP_442580.1
16329170	16331853	slr0114	NP_442581.1
16329170	16331854	slr0115	NP_442582.1
16329170	16331855	slr0116	NP_442583.1
