start1	end1	start2	end2	idone	idtwo	strand
3176791	3178067	3820672	3821944	NC_000911	NC_019779	+
3178307	3180038	3822137	3823874	NC_000911	NC_019779	+
3198676	3199773	2193546	2192458	NC_000911	NC_019779	-
3200738	3200845	2191064	2190961	NC_000911	NC_019779	-
3202339	3202483	746	873	NC_000911	NC_019779	+
3202727	3203161	1019	1449	NC_000911	NC_019779	+
3203270	3203809	1559	2098	NC_000911	NC_019779	+
3203944	3205764	1128303	1130119	NC_000911	NC_019779	+
3205812	3206982	1130259	1131399	NC_000911	NC_019779	+
3208027	3208200	3717210	3717387	NC_000911	NC_019779	+
3208684	3210370	3718324	3720010	NC_000911	NC_019779	+
3210618	3210778	3720132	3720287	NC_000911	NC_019779	+
3213308	3214414	2662469	2663574	NC_000911	NC_019779	+
3214435	3214494	2663596	2663655	NC_000911	NC_019779	+
3222499	3223858	1292650	1294009	NC_000911	NC_019779	+
3224028	3224217	2917879	2917690	NC_000911	NC_019779	-
3226372	3227131	1787061	1787820	NC_000911	NC_019779	+
3233134	3233809	600622	599951	NC_000911	NC_019779	-
3244083	3245443	3639616	3638254	NC_000911	NC_019779	-
3245454	3246036	3638225	3637643	NC_000911	NC_019779	-
3246466	3247820	3637455	3636116	NC_000911	NC_019779	-
3248291	3249310	3635882	3634863	NC_000911	NC_019779	-
3249412	3250290	3634777	3633902	NC_000911	NC_019779	-
3250986	3252649	3633618	3631946	NC_000911	NC_019779	-
3256651	3256749	1400147	1400049	NC_000911	NC_019779	-
3257750	3259866	1396958	1394829	NC_000911	NC_019779	-
3260192	3261382	1249138	1247948	NC_000911	NC_019779	-
3261776	3261903	1247567	1247446	NC_000911	NC_019779	-
3262460	3262652	1246598	1246402	NC_000911	NC_019779	-
3264300	3266514	2717678	2715476	NC_000911	NC_019779	-
3266582	3266940	2715048	2714690	NC_000911	NC_019779	-
3267287	3267559	1847272	1847543	NC_000911	NC_019779	+
3267773	3268403	1847658	1848315	NC_000911	NC_019779	+
3268405	3268981	1848381	1848960	NC_000911	NC_019779	+
3269076	3270169	1848996	1850089	NC_000911	NC_019779	+
3270916	3271486	3190252	3189682	NC_000911	NC_019779	-
3275489	3275838	2506034	2506382	NC_000911	NC_019779	+
3276480	3277663	2507031	2508213	NC_000911	NC_019779	+
3277695	3277869	2508246	2508420	NC_000911	NC_019779	+
3278124	3279214	804322	805411	NC_000911	NC_019779	+
3279403	3279614	805790	806000	NC_000911	NC_019779	+
3279733	3280784	806039	807086	NC_000911	NC_019779	+
3280832	3280904	807135	807203	NC_000911	NC_019779	+
3281052	3281943	807253	808135	NC_000911	NC_019779	+
3282608	3282683	808661	808735	NC_000911	NC_019779	+
3283784	3283920	809339	809464	NC_000911	NC_019779	+
3286403	3286473	4121715	4121641	NC_000911	NC_019779	-
3287382	3287619	4120871	4120643	NC_000911	NC_019779	-
3287633	3288926	4120605	4119321	NC_000911	NC_019779	-
3292007	3292101	39836	39929	NC_000911	NC_019779	+
3305722	3307496	995937	994175	NC_000911	NC_019779	-
3307744	3307871	993930	993803	NC_000911	NC_019779	-
3316755	3317157	2842241	2841847	NC_000911	NC_019779	-
3317710	3318711	113172	114176	NC_000911	NC_019779	+
3320124	3321408	1236007	1234729	NC_000911	NC_019779	-
3323442	3323580	3995162	3995299	NC_000911	NC_019779	+
3323812	3324549	3995400	3996137	NC_000911	NC_019779	+
3331793	3332800	2983797	2984801	NC_000911	NC_019779	+
3333013	3333100	1737721	1737808	NC_000911	NC_019779	+
3333632	3335014	2017767	2019146	NC_000911	NC_019779	+
3336563	3336956	2806812	2807204	NC_000911	NC_019779	+
3336976	3338502	2807225	2808772	NC_000911	NC_019779	+
3343040	3344570	3336661	3338199	NC_000911	NC_019779	+
3344607	3344932	3338210	3338537	NC_000911	NC_019779	+
3345873	3346835	3522245	3523222	NC_000911	NC_019779	+
3348666	3351299	3702992	3700359	NC_000911	NC_019779	-
3354182	3356296	1742799	1740689	NC_000911	NC_019779	-
3356326	3356915	1740688	1740096	NC_000911	NC_019779	-
3356959	3358271	1740055	1738746	NC_000911	NC_019779	-
3358282	3358787	1738711	1738209	NC_000911	NC_019779	-
3360754	3361872	3873855	3874973	NC_000911	NC_019779	+
3363291	3365797	811413	813919	NC_000911	NC_019779	+
3367291	3367395	2800060	2800164	NC_000911	NC_019779	+
3378351	3378818	2320827	2321292	NC_000911	NC_019779	+
3378845	3378974	2321345	2321474	NC_000911	NC_019779	+
3413086	3414668	361364	359782	NC_000911	NC_019779	-
3416048	3416879	1152734	1153558	NC_000911	NC_019779	+
3417399	3418822	1153677	1155096	NC_000911	NC_019779	+
3428360	3428888	3494390	3493858	NC_000911	NC_019779	-
3431417	3431655	1167899	1168141	NC_000911	NC_019779	+
3431699	3431790	1168211	1168304	NC_000911	NC_019779	+
3432164	3432395	1168668	1168872	NC_000911	NC_019779	+
3433425	3433531	1169594	1169699	NC_000911	NC_019779	+
3433628	3433745	1169770	1169889	NC_000911	NC_019779	+
3433789	3434219	1169906	1170336	NC_000911	NC_019779	+
3434393	3434679	1170447	1170732	NC_000911	NC_019779	+
3434877	3436406	1170798	1172323	NC_000911	NC_019779	+
3467970	3468699	3850134	3850863	NC_000911	NC_019779	+
3470980	3471822	3805857	3806702	NC_000911	NC_019779	+
3498895	3500569	1937465	1939139	NC_000911	NC_019779	+
3500851	3501179	1584665	1584337	NC_000911	NC_019779	-
3501211	3502322	1584305	1583203	NC_000911	NC_019779	-
3502348	3503154	1583172	1582368	NC_000911	NC_019779	-
3514295	3514941	2737260	2737908	NC_000911	NC_019779	+
3515172	3516245	2738134	2739210	NC_000911	NC_019779	+
3516567	3517858	2360367	2359073	NC_000911	NC_019779	-
3519406	3520509	2429538	2430629	NC_000911	NC_019779	+
3520614	3521694	3406137	3405057	NC_000911	NC_019779	-
3523716	3524785	2940791	2941860	NC_000911	NC_019779	+
3533924	3535041	2858477	2859594	NC_000911	NC_019779	+
3550074	3551039	481557	482526	NC_000911	NC_019779	+
3551251	3552381	2564189	2565316	NC_000911	NC_019779	+
3553963	3555560	3460224	3458619	NC_000911	NC_019779	-
3555906	3556111	3458301	3458092	NC_000911	NC_019779	-
3559202	3560146	874825	873879	NC_000911	NC_019779	-
3561948	3562254	1527598	1527906	NC_000911	NC_019779	+
3562285	3564548	1527938	1530204	NC_000911	NC_019779	+
3564836	3566690	614271	616125	NC_000911	NC_019779	+
3569701	3570291	2318790	2318200	NC_000911	NC_019779	-
3570453	3571077	3358305	3358928	NC_000911	NC_019779	+
3571175	3571529	3358973	3359318	NC_000911	NC_019779	+
8	588	450852	451432	NC_000911	NC_019780	+
3232	4229	3737153	3738150	NC_000911	NC_019780	+
4467	5393	1872893	1871967	NC_000911	NC_019780	-
5595	6657	1871857	1870793	NC_000911	NC_019780	-
10947	12543	1845156	1843557	NC_000911	NC_019780	-
76713	77428	2539054	2538339	NC_000911	NC_019780	-
77780	77921	2537997	2537867	NC_000911	NC_019780	-
78770	80765	883439	885416	NC_000911	NC_019780	+
96446	98542	3109084	3106986	NC_000911	NC_019780	-
100704	101771	139842	140914	NC_000911	NC_019780	+
102096	102805	1470696	1471404	NC_000911	NC_019780	+
107585	108206	1471535	1472139	NC_000911	NC_019780	+
127237	127800	811777	812336	NC_000911	NC_019780	+
127843	128698	812372	813226	NC_000911	NC_019780	+
133978	134162	238094	238277	NC_000911	NC_019780	+
134425	134598	238496	238662	NC_000911	NC_019780	+
135797	137439	240015	241654	NC_000911	NC_019780	+
153165	153298	3744703	3744565	NC_000911	NC_019780	-
153375	153599	3744542	3744319	NC_000911	NC_019780	-
157125	158617	3165792	3164306	NC_000911	NC_019780	-
161772	163666	2971033	2969145	NC_000911	NC_019780	-
164386	165750	1916345	1914981	NC_000911	NC_019780	-
166398	167098	1914465	1913761	NC_000911	NC_019780	-
167284	168113	1913572	1912740	NC_000911	NC_019780	-
171961	172919	3697715	3698678	NC_000911	NC_019780	+
173035	174532	3698933	3700429	NC_000911	NC_019780	+
174589	175331	3700468	3701212	NC_000911	NC_019780	+
175534	175676	3701416	3701555	NC_000911	NC_019780	+
175711	176139	3701617	3702044	NC_000911	NC_019780	+
176256	176522	3702179	3702446	NC_000911	NC_019780	+
176671	177446	3702522	3703293	NC_000911	NC_019780	+
177618	177965	3703365	3703711	NC_000911	NC_019780	+
178094	178237	3703797	3703947	NC_000911	NC_019780	+
189877	189978	1951539	1951640	NC_000911	NC_019780	+
192897	194357	3457077	3458542	NC_000911	NC_019780	+
195694	196233	1249247	1248708	NC_000911	NC_019780	-
216088	216191	1797741	1797637	NC_000911	NC_019780	-
216272	216301	1797486	1797457	NC_000911	NC_019780	-
216310	216480	1796755	1796585	NC_000911	NC_019780	-
217332	217460	1796450	1796322	NC_000911	NC_019780	-
217490	217590	1796292	1796192	NC_000911	NC_019780	-
217708	218292	1796016	1795434	NC_000911	NC_019780	-
218408	218712	1795388	1795083	NC_000911	NC_019780	-
218771	219063	1794624	1794332	NC_000911	NC_019780	-
232008	232281	2981245	2980969	NC_000911	NC_019780	-
232301	233095	2980955	2980164	NC_000911	NC_019780	-
233120	233983	2980082	2979222	NC_000911	NC_019780	-
236356	237434	1187277	1186202	NC_000911	NC_019780	-
257422	258085	2471544	2470887	NC_000911	NC_019780	-
274621	275524	2845753	2846656	NC_000911	NC_019780	+
283084	284396	464296	465608	NC_000911	NC_019780	+
286173	286935	3620226	3619464	NC_000911	NC_019780	-
298017	298293	1105459	1105179	NC_000911	NC_019780	-
298392	298622	1105080	1104843	NC_000911	NC_019780	-
299519	299953	2284884	2284450	NC_000911	NC_019780	-
299979	300736	2284394	2283637	NC_000911	NC_019780	-
315925	316884	895226	896186	NC_000911	NC_019780	+
320582	320685	2174557	2174660	NC_000911	NC_019780	+
324832	325403	1511736	1512309	NC_000911	NC_019780	+
325428	326013	1512311	1512897	NC_000911	NC_019780	+
329508	331064	3626456	3624900	NC_000911	NC_019780	-
334592	335650	2791435	2792495	NC_000911	NC_019780	+
335821	336589	2792574	2793352	NC_000911	NC_019780	+
339140	339627	2588130	2588617	NC_000911	NC_019780	+
339776	341011	2083122	2081887	NC_000911	NC_019780	-
341233	342108	3055939	3056814	NC_000911	NC_019780	+
343011	343528	962063	961549	NC_000911	NC_019780	-
411149	411261	2966732	2966614	NC_000911	NC_019780	-
411264	412920	2966578	2964907	NC_000911	NC_019780	-
412941	413074	2964886	2964752	NC_000911	NC_019780	-
413079	413381	2964727	2964422	NC_000911	NC_019780	-
413756	414157	2960717	2960337	NC_000911	NC_019780	-
430111	430198	513892	513982	NC_000911	NC_019780	+
430910	431036	514528	514661	NC_000911	NC_019780	+
434336	436125	516368	518160	NC_000911	NC_019780	+
437222	437505	1767755	1767478	NC_000911	NC_019780	-
438039	438299	1765990	1765718	NC_000911	NC_019780	-
438385	439095	1765632	1764922	NC_000911	NC_019780	-
439194	440232	1106744	1105712	NC_000911	NC_019780	-
442203	443165	2020915	2019953	NC_000911	NC_019780	-
443337	443933	2019805	2019218	NC_000911	NC_019780	-
446102	446162	882948	882888	NC_000911	NC_019780	-
446292	446663	1389042	1388668	NC_000911	NC_019780	-
446817	447699	1387721	1386839	NC_000911	NC_019780	-
459210	460048	2825454	2824613	NC_000911	NC_019780	-
460960	461330	3591556	3591186	NC_000911	NC_019780	-
461431	461930	3591100	3590598	NC_000911	NC_019780	-
462795	463641	2174463	2173616	NC_000911	NC_019780	-
466656	467036	2448107	2448487	NC_000911	NC_019780	+
471069	472747	3570370	3568689	NC_000911	NC_019780	-
493750	494729	3596630	3597608	NC_000911	NC_019780	+
494864	495610	3597666	3598412	NC_000911	NC_019780	+
497693	497838	982721	982865	NC_000911	NC_019780	+
498082	498631	983157	983708	NC_000911	NC_019780	+
500323	501064	985384	986136	NC_000911	NC_019780	+
508515	512512	3552347	3556338	NC_000911	NC_019780	+
530927	531023	1576369	1576465	NC_000911	NC_019780	+
531478	532736	1578195	1579456	NC_000911	NC_019780	+
559532	561175	1356403	1358055	NC_000911	NC_019780	+
567028	568907	3094453	3096332	NC_000911	NC_019780	+
569583	569743	2034426	2034588	NC_000911	NC_019780	+
569921	571204	2034767	2036026	NC_000911	NC_019780	+
578209	579670	1562561	1561076	NC_000911	NC_019780	-
593494	594177	3216014	3215331	NC_000911	NC_019780	-
599966	600421	1424159	1424610	NC_000911	NC_019780	+
600620	600847	1424878	1425105	NC_000911	NC_019780	+
600943	600979	1425133	1425168	NC_000911	NC_019780	+
601398	603256	1425327	1427185	NC_000911	NC_019780	+
603648	604751	3033206	3034312	NC_000911	NC_019780	+
627712	629127	498187	496772	NC_000911	NC_019780	-
629708	629735	493263	493236	NC_000911	NC_019780	-
630338	630411	981228	981158	NC_000911	NC_019780	-
630678	631610	980666	979734	NC_000911	NC_019780	-
633292	633387	396786	396881	NC_000911	NC_019780	+
634949	636233	670292	671575	NC_000911	NC_019780	+
661247	661418	689117	689285	NC_000911	NC_019780	+
678298	678979	701361	702042	NC_000911	NC_019780	+
693317	694570	1390271	1391523	NC_000911	NC_019780	+
694634	695231	1391588	1392185	NC_000911	NC_019780	+
721816	722313	3548759	3548256	NC_000911	NC_019780	-
722843	723851	2127307	2128312	NC_000911	NC_019780	+
725434	725570	550846	550984	NC_000911	NC_019780	+
725591	726182	551036	551623	NC_000911	NC_019780	+
726282	727468	551778	552944	NC_000911	NC_019780	+
742907	743527	124735	124121	NC_000911	NC_019780	-
743862	744513	123768	123135	NC_000911	NC_019780	-
764310	765561	3448239	3449483	NC_000911	NC_019780	+
765638	765912	3449561	3449835	NC_000911	NC_019780	+
767900	768266	2055529	2055163	NC_000911	NC_019780	-
777292	777537	1249463	1249707	NC_000911	NC_019780	+
777584	778132	1249755	1250302	NC_000911	NC_019780	+
778161	779441	1250335	1251629	NC_000911	NC_019780	+
780133	781333	521504	522704	NC_000911	NC_019780	+
781651	781874	1880551	1880773	NC_000911	NC_019780	+
782033	782849	1880942	1881747	NC_000911	NC_019780	+
783388	784746	1699591	1700948	NC_000911	NC_019780	+
784806	785213	1701421	1701828	NC_000911	NC_019780	+
787825	790397	3465487	3468062	NC_000911	NC_019780	+
790776	791729	130176	129237	NC_000911	NC_019780	-
791854	793439	129187	127605	NC_000911	NC_019780	-
793633	794211	127309	126727	NC_000911	NC_019780	-
796051	796733	3659090	3659771	NC_000911	NC_019780	+
796800	797591	3659797	3660583	NC_000911	NC_019780	+
797741	798637	3660637	3661532	NC_000911	NC_019780	+
798745	798873	3661557	3661696	NC_000911	NC_019780	+
798885	799065	3661731	3661910	NC_000911	NC_019780	+
799620	799967	3662059	3662405	NC_000911	NC_019780	+
800047	801181	3662561	3663694	NC_000911	NC_019780	+
801273	801372	3663767	3663857	NC_000911	NC_019780	+
806726	807219	2665207	2665694	NC_000911	NC_019780	+
807270	807523	2665720	2665973	NC_000911	NC_019780	+
807545	809343	2665975	2667767	NC_000911	NC_019780	+
813829	815682	525550	527423	NC_000911	NC_019780	+
816698	816825	529807	529936	NC_000911	NC_019780	+
817990	819983	1670862	1672860	NC_000911	NC_019780	+
820068	821366	1672989	1674287	NC_000911	NC_019780	+
821553	821795	1674344	1674589	NC_000911	NC_019780	+
824415	824519	2768695	2768798	NC_000911	NC_019780	+
824600	825933	2769519	2770852	NC_000911	NC_019780	+
826704	826898	3776468	3776272	NC_000911	NC_019780	-
826936	827796	3776260	3775398	NC_000911	NC_019780	-
827869	829068	3775370	3774187	NC_000911	NC_019780	-
829153	830127	3774142	3773161	NC_000911	NC_019780	-
830184	830588	3773105	3772701	NC_000911	NC_019780	-
830619	831030	3772659	3772244	NC_000911	NC_019780	-
831101	831263	3772206	3772050	NC_000911	NC_019780	-
831339	831606	3772034	3771769	NC_000911	NC_019780	-
831735	832272	3771644	3771104	NC_000911	NC_019780	-
832398	833772	3770949	3769545	NC_000911	NC_019780	-
833832	834285	3769528	3769065	NC_000911	NC_019780	-
834324	834834	3769052	3768539	NC_000911	NC_019780	-
834894	835814	3768518	3767595	NC_000911	NC_019780	-
835860	836270	3767578	3767168	NC_000911	NC_019780	-
836342	836911	3767147	3766580	NC_000911	NC_019780	-
837000	837729	3766541	3765804	NC_000911	NC_019780	-
837775	838640	3765738	3764840	NC_000911	NC_019780	-
838642	839401	3764817	3764057	NC_000911	NC_019780	-
839423	842630	3764056	3760896	NC_000911	NC_019780	-
853779	854673	636112	637002	NC_000911	NC_019780	+
854725	857444	637049	639777	NC_000911	NC_019780	+
857520	859049	641814	643360	NC_000911	NC_019780	+
859081	861745	643427	646098	NC_000911	NC_019780	+
861851	862193	646147	646488	NC_000911	NC_019780	+
866139	866232	785583	785494	NC_000911	NC_019780	-
866485	866555	784887	784819	NC_000911	NC_019780	-
869672	870282	783678	783068	NC_000911	NC_019780	-
871197	872939	782141	780396	NC_000911	NC_019780	-
873001	873189	780394	780206	NC_000911	NC_019780	-
879406	879770	185907	185543	NC_000911	NC_019780	-
894011	895654	1865645	1867248	NC_000911	NC_019780	+
895900	896964	1867459	1868523	NC_000911	NC_019780	+
909050	909244	2163019	2162822	NC_000911	NC_019780	-
909289	909490	2162801	2162604	NC_000911	NC_019780	-
909594	910732	2162361	2161228	NC_000911	NC_019780	-
914106	914559	443094	443557	NC_000911	NC_019780	+
915180	915258	313491	313568	NC_000911	NC_019780	+
915299	915634	313575	313907	NC_000911	NC_019780	+
915707	917288	313921	315502	NC_000911	NC_019780	+
921502	921612	1437760	1437651	NC_000911	NC_019780	-
922842	923298	1436654	1436183	NC_000911	NC_019780	-
923322	923380	1436180	1436122	NC_000911	NC_019780	-
923384	923917	1436085	1435556	NC_000911	NC_019780	-
923976	924851	1435502	1434654	NC_000911	NC_019780	-
924899	925319	1434631	1434212	NC_000911	NC_019780	-
925418	925967	1434211	1433662	NC_000911	NC_019780	-
926338	926815	1433577	1433123	NC_000911	NC_019780	-
926871	927156	1433109	1432824	NC_000911	NC_019780	-
935460	936714	1689514	1690771	NC_000911	NC_019780	+
936812	938264	1691031	1692481	NC_000911	NC_019780	+
938381	940214	1692769	1694595	NC_000911	NC_019780	+
941663	943953	717216	719500	NC_000911	NC_019780	+
944144	945122	719595	720575	NC_000911	NC_019780	+
945147	946438	720622	721921	NC_000911	NC_019780	+
954491	955409	1262522	1263440	NC_000911	NC_019780	+
961166	962582	1047249	1045830	NC_000911	NC_019780	-
962902	963610	3181294	3180586	NC_000911	NC_019780	-
963704	964458	3180564	3179813	NC_000911	NC_019780	-
965486	965694	3178785	3178577	NC_000911	NC_019780	-
976985	977535	1946069	1945519	NC_000911	NC_019780	-
986294	986396	1440583	1440686	NC_000911	NC_019780	+
995710	996770	1818598	1819658	NC_000911	NC_019780	+
1002011	1002503	3342973	3343501	NC_000911	NC_019780	+
1002636	1004747	3343682	3345814	NC_000911	NC_019780	+
1020267	1020392	583199	583071	NC_000911	NC_019780	-
1021306	1021430	582446	582322	NC_000911	NC_019780	-
1022185	1022437	581874	581628	NC_000911	NC_019780	-
1022534	1024629	581563	579471	NC_000911	NC_019780	-
1033989	1035525	2789319	2790852	NC_000911	NC_019780	+
1052936	1053751	3164081	3163266	NC_000911	NC_019780	-
1054990	1055260	3162425	3162175	NC_000911	NC_019780	-
1055507	1055660	3162030	3161885	NC_000911	NC_019780	-
1058538	1059099	1527520	1526959	NC_000911	NC_019780	-
1059177	1059836	1526881	1526221	NC_000911	NC_019780	-
1061755	1061910	1523858	1523696	NC_000911	NC_019780	-
1062239	1062351	1523266	1523154	NC_000911	NC_019780	-
1062404	1062492	1523143	1523052	NC_000911	NC_019780	-
1062616	1065193	1522969	1520396	NC_000911	NC_019780	-
1066656	1067461	2708404	2709208	NC_000911	NC_019780	+
1068331	1069044	2709215	2709928	NC_000911	NC_019780	+
1095720	1096512	2862246	2863036	NC_000911	NC_019780	+
1097024	1097942	2079602	2080525	NC_000911	NC_019780	+
1102337	1103777	1990263	1991703	NC_000911	NC_019780	+
1135969	1137126	1968478	1967309	NC_000911	NC_019780	-
1150214	1150972	410834	411592	NC_000911	NC_019780	+
1151291	1152362	725205	724143	NC_000911	NC_019780	-
1157045	1158901	2030148	2032013	NC_000911	NC_019780	+
1165104	1166052	17566	18512	NC_000911	NC_019780	+
1166183	1166703	18594	19114	NC_000911	NC_019780	+
1218082	1218334	96599	96859	NC_000911	NC_019780	+
1218380	1218812	96861	97292	NC_000911	NC_019780	+
1218840	1219108	97321	97589	NC_000911	NC_019780	+
1219801	1220445	2013635	2012992	NC_000911	NC_019780	-
1220466	1222161	2012990	2011301	NC_000911	NC_019780	-
1222773	1222969	2010979	2010772	NC_000911	NC_019780	-
1224792	1225765	3158877	3159841	NC_000911	NC_019780	+
1239437	1240234	1897767	1896971	NC_000911	NC_019780	-
1243113	1244243	3091094	3092231	NC_000911	NC_019780	+
1262054	1263197	3087524	3086378	NC_000911	NC_019780	-
1264329	1264754	3258229	3258653	NC_000911	NC_019780	+
1264803	1265024	3260356	3260576	NC_000911	NC_019780	+
1265967	1267654	3260716	3262406	NC_000911	NC_019780	+
1284639	1285449	2504594	2503779	NC_000911	NC_019780	-
1285491	1285874	2503737	2503354	NC_000911	NC_019780	-
1286956	1288547	1601609	1603203	NC_000911	NC_019780	+
1301673	1302638	1849100	1848136	NC_000911	NC_019780	-
1302722	1302844	1848001	1847875	NC_000911	NC_019780	-
1303293	1304488	3225476	3224284	NC_000911	NC_019780	-
1309499	1309933	3571785	3572230	NC_000911	NC_019780	+
1310010	1310558	3572306	3572861	NC_000911	NC_019780	+
1310627	1311315	3572899	3573586	NC_000911	NC_019780	+
1311694	1312138	3574043	3574477	NC_000911	NC_019780	+
1313443	1314114	1592480	1593151	NC_000911	NC_019780	+
1321963	1322402	1888724	1888285	NC_000911	NC_019780	-
1329161	1329285	2521761	2521881	NC_000911	NC_019780	+
1330106	1330897	1670764	1669973	NC_000911	NC_019780	-
1333398	1333478	1875411	1875490	NC_000911	NC_019780	+
1333548	1333763	1875561	1875787	NC_000911	NC_019780	+
1333838	1334373	1875815	1876352	NC_000911	NC_019780	+
1334546	1335083	1876438	1876975	NC_000911	NC_019780	+
1347484	1349512	1637503	1639534	NC_000911	NC_019780	+
1350288	1350440	1344	1192	NC_000911	NC_019780	-
1350546	1351253	1086	379	NC_000911	NC_019780	-
1355086	1355567	1460253	1459767	NC_000911	NC_019780	-
1355696	1356543	1459638	1458791	NC_000911	NC_019780	-
1356859	1357656	742335	743131	NC_000911	NC_019780	+
1358982	1360304	43649	42321	NC_000911	NC_019780	-
1360887	1362019	3437552	3436420	NC_000911	NC_019780	-
1372557	1375043	1657748	1660240	NC_000911	NC_019780	+
1397746	1399197	1475211	1476648	NC_000911	NC_019780	+
1399380	1400312	1476767	1477699	NC_000911	NC_019780	+
1401516	1401599	978620	978537	NC_000911	NC_019780	-
1408880	1409490	3543306	3543931	NC_000911	NC_019780	+
1414126	1414596	1723807	1724276	NC_000911	NC_019780	+
1414648	1416624	1724329	1726311	NC_000911	NC_019780	+
1430419	1430896	3112261	3111784	NC_000911	NC_019780	-
1430944	1431503	3111753	3111190	NC_000911	NC_019780	-
1431554	1431901	3111164	3110824	NC_000911	NC_019780	-
1432197	1432891	1907416	1908112	NC_000911	NC_019780	+
1432976	1434619	1908488	1910132	NC_000911	NC_019780	+
1451325	1452459	2935350	2936480	NC_000911	NC_019780	+
1452965	1453146	2937905	2938089	NC_000911	NC_019780	+
1455750	1457115	2506228	2507593	NC_000911	NC_019780	+
1468392	1468950	2242096	2241538	NC_000911	NC_019780	-
1472149	1473903	3232911	3231157	NC_000911	NC_019780	-
1474677	1474739	3228378	3228316	NC_000911	NC_019780	-
1475550	1476711	3323481	3322320	NC_000911	NC_019780	-
1504817	1506590	1154675	1152914	NC_000911	NC_019780	-
1506646	1506687	1152858	1152817	NC_000911	NC_019780	-
1509990	1511051	1615263	1614202	NC_000911	NC_019780	-
1516083	1516375	902561	902852	NC_000911	NC_019780	+
1516711	1517154	903680	904122	NC_000911	NC_019780	+
1517608	1518224	906187	906811	NC_000911	NC_019780	+
1518274	1518568	906856	907150	NC_000911	NC_019780	+
1548926	1550740	3462788	3460974	NC_000911	NC_019780	-
1552984	1553059	3512792	3512867	NC_000911	NC_019780	+
1560372	1561356	3524284	3523299	NC_000911	NC_019780	-
1570879	1571715	707770	708609	NC_000911	NC_019780	+
1585287	1587020	2352555	2350822	NC_000911	NC_019780	-
1596831	1596929	3386268	3386172	NC_000911	NC_019780	-
1596990	1597770	3386106	3385323	NC_000911	NC_019780	-
1597963	1598834	3384614	3383737	NC_000911	NC_019780	-
1600641	1602021	3618125	3616742	NC_000911	NC_019780	-
1603638	1603806	3616202	3616026	NC_000911	NC_019780	-
1607379	1607952	2586789	2587362	NC_000911	NC_019780	+
1608232	1609300	1722089	1723157	NC_000911	NC_019780	+
1619697	1619819	712451	712319	NC_000911	NC_019780	-
1644974	1647933	999490	996531	NC_000911	NC_019780	-
1656211	1658169	1177496	1175520	NC_000911	NC_019780	-
1658523	1659715	1481683	1480491	NC_000911	NC_019780	-
1667070	1668422	3642024	3643370	NC_000911	NC_019780	+
1668529	1668964	3643423	3643866	NC_000911	NC_019780	+
1680677	1681528	2805382	2804532	NC_000911	NC_019780	-
1681604	1682093	2804452	2803963	NC_000911	NC_019780	-
1687329	1687472	2220537	2220396	NC_000911	NC_019780	-
1687549	1688068	2220394	2219871	NC_000911	NC_019780	-
1688213	1689150	2219725	2218791	NC_000911	NC_019780	-
1690150	1690409	2288191	2287932	NC_000911	NC_019780	-
1690431	1690510	2286911	2286832	NC_000911	NC_019780	-
1690518	1690645	2285480	2285353	NC_000911	NC_019780	-
1704104	1704294	1817429	1817238	NC_000911	NC_019780	-
1712573	1713277	2658222	2658929	NC_000911	NC_019780	+
1714809	1714960	3394746	3394597	NC_000911	NC_019780	-
1715899	1716034	3392964	3392822	NC_000911	NC_019780	-
1716374	1716899	3392158	3391633	NC_000911	NC_019780	-
1718443	1718599	3389714	3389554	NC_000911	NC_019780	-
1719022	1719047	3389001	3388976	NC_000911	NC_019780	-
1721392	1722096	1636351	1635657	NC_000911	NC_019780	-
1722282	1722921	1635509	1634870	NC_000911	NC_019780	-
1723194	1723267	1110123	1110050	NC_000911	NC_019780	-
1723500	1723612	1109393	1109273	NC_000911	NC_019780	-
1724624	1724777	1452077	1452229	NC_000911	NC_019780	+
1724789	1725179	1453286	1453679	NC_000911	NC_019780	+
1732953	1734301	3538833	3540181	NC_000911	NC_019780	+
1734995	1735686	2275895	2276579	NC_000911	NC_019780	+
1735843	1736362	2276687	2277213	NC_000911	NC_019780	+
1736468	1737210	2277272	2278011	NC_000911	NC_019780	+
1743443	1743936	1076771	1076278	NC_000911	NC_019780	-
1744498	1745898	2097965	2099359	NC_000911	NC_019780	+
1753273	1754503	2842782	2844009	NC_000911	NC_019780	+
1767274	1768223	300056	301010	NC_000911	NC_019780	+
1768374	1768739	301180	301544	NC_000911	NC_019780	+
1778650	1778924	3336117	3335829	NC_000911	NC_019780	-
1781260	1782027	3334870	3334106	NC_000911	NC_019780	-
1788562	1789880	1420922	1422245	NC_000911	NC_019780	+
1799607	1800473	1422283	1423152	NC_000911	NC_019780	+
1800762	1800931	1846948	1846779	NC_000911	NC_019780	-
1801012	1801833	1846683	1845873	NC_000911	NC_019780	-
1802741	1804204	2005012	2003555	NC_000911	NC_019780	-
1804452	1805164	2003403	2002691	NC_000911	NC_019780	-
1805333	1806257	2001588	2002512	NC_000911	NC_019780	+
1823363	1823436	3142023	3141950	NC_000911	NC_019780	-
1831605	1832089	438448	438936	NC_000911	NC_019780	+
1832217	1832337	3034555	3034434	NC_000911	NC_019780	-
1834568	1835481	1221161	1220251	NC_000911	NC_019780	-
1835508	1835603	1600423	1600517	NC_000911	NC_019780	+
1836314	1836440	1564246	1564381	NC_000911	NC_019780	+
